date,state_name,total precipitation
2007-12-31,SOUTH DAKOTA,0.3994548
2008-01-01,SOUTH DAKOTA,0.2680319
2008-01-02,SOUTH DAKOTA,0.00046473488
2008-01-03,SOUTH DAKOTA,0.0012755394
2008-01-04,SOUTH DAKOTA,0.003591441
2008-01-05,SOUTH DAKOTA,0.010626461
2008-01-06,SOUTH DAKOTA,0.050507367
2008-01-07,SOUTH DAKOTA,0.3074932
2008-01-08,SOUTH DAKOTA,0.0021870057
2008-01-09,SOUTH DAKOTA,0.0017178622
2008-01-10,SOUTH DAKOTA,0.19735184
2008-01-11,SOUTH DAKOTA,0.2049083
2008-01-12,SOUTH DAKOTA,0.25523278
2008-01-13,SOUTH DAKOTA,0.26098228
2008-01-14,SOUTH DAKOTA,0.059921034
2008-01-15,SOUTH DAKOTA,0.011617892
2008-01-16,SOUTH DAKOTA,0.3668331
2008-01-17,SOUTH DAKOTA,0.1085673
2008-01-18,SOUTH DAKOTA,0.47900176
2008-01-19,SOUTH DAKOTA,0.0016299252
2008-01-20,SOUTH DAKOTA,0.5098782
2008-01-21,SOUTH DAKOTA,3.0370362
2008-01-22,SOUTH DAKOTA,0.19436915
2008-01-23,SOUTH DAKOTA,1.6054709
2008-01-24,SOUTH DAKOTA,0.0021693674
2008-01-25,SOUTH DAKOTA,0.040850326
2008-01-26,SOUTH DAKOTA,0.03533959
2008-01-27,SOUTH DAKOTA,0.0021517272
2008-01-28,SOUTH DAKOTA,0.21180308
2008-01-29,SOUTH DAKOTA,0.33713782
2008-01-30,SOUTH DAKOTA,0.20740105
2008-01-31,SOUTH DAKOTA,0.092886545
2008-02-01,SOUTH DAKOTA,0.03079333
2008-02-02,SOUTH DAKOTA,0.044484805
2008-02-03,SOUTH DAKOTA,0.038314003
2008-02-04,SOUTH DAKOTA,2.4193702
2008-02-05,SOUTH DAKOTA,0.8033855
2008-02-06,SOUTH DAKOTA,0.03926553
2008-02-07,SOUTH DAKOTA,0.2182969
2008-02-08,SOUTH DAKOTA,0.08609007
2008-02-09,SOUTH DAKOTA,0.30737925
2008-02-10,SOUTH DAKOTA,0.141274
2008-02-11,SOUTH DAKOTA,3.9753299
2008-02-12,SOUTH DAKOTA,1.5197691
2008-02-13,SOUTH DAKOTA,0.68102795
2008-02-14,SOUTH DAKOTA,0.9655878
2008-02-15,SOUTH DAKOTA,0.009780336
2008-02-16,SOUTH DAKOTA,0.023257611
2008-02-17,SOUTH DAKOTA,0.6870972
2008-02-18,SOUTH DAKOTA,0.2419114
2008-02-19,SOUTH DAKOTA,0.062300667
2008-02-20,SOUTH DAKOTA,0.007886197
2008-02-21,SOUTH DAKOTA,0.009053301
2008-02-22,SOUTH DAKOTA,0.0020013046
2008-02-23,SOUTH DAKOTA,0.0016980957
2008-02-24,SOUTH DAKOTA,0.0041051293
2008-02-25,SOUTH DAKOTA,1.0860068
2008-02-26,SOUTH DAKOTA,0.052976765
2008-02-27,SOUTH DAKOTA,0.006172798
2008-02-28,SOUTH DAKOTA,0.5101043
2008-02-29,SOUTH DAKOTA,0.08090464
2008-03-01,SOUTH DAKOTA,0.0017633509
2008-03-02,SOUTH DAKOTA,0.47681838
2008-03-03,SOUTH DAKOTA,0.019715162
2008-03-04,SOUTH DAKOTA,0.08250374
2008-03-05,SOUTH DAKOTA,1.642073
2008-03-06,SOUTH DAKOTA,0.6764468
2008-03-07,SOUTH DAKOTA,0.009524076
2008-03-08,SOUTH DAKOTA,0.1809198
2008-03-09,SOUTH DAKOTA,0.11043419
2008-03-10,SOUTH DAKOTA,0.0012481535
2008-03-11,SOUTH DAKOTA,0.004492579
2008-03-12,SOUTH DAKOTA,2.1325855
2008-03-13,SOUTH DAKOTA,0.062045537
2008-03-14,SOUTH DAKOTA,0.034219086
2008-03-15,SOUTH DAKOTA,0.020879673
2008-03-16,SOUTH DAKOTA,0.049086384
2008-03-17,SOUTH DAKOTA,4.422665
2008-03-18,SOUTH DAKOTA,0.5311752
2008-03-19,SOUTH DAKOTA,0.43817073
2008-03-20,SOUTH DAKOTA,2.5610266
2008-03-21,SOUTH DAKOTA,5.6458893
2008-03-22,SOUTH DAKOTA,0.6879562
2008-03-23,SOUTH DAKOTA,0.08101495
2008-03-24,SOUTH DAKOTA,0.10612265
2008-03-25,SOUTH DAKOTA,0.17244977
2008-03-26,SOUTH DAKOTA,0.31444886
2008-03-27,SOUTH DAKOTA,6.345181
2008-03-28,SOUTH DAKOTA,0.36567572
2008-03-29,SOUTH DAKOTA,0.40989214
2008-03-30,SOUTH DAKOTA,0.9013104
2008-03-31,SOUTH DAKOTA,9.396045
2008-04-01,SOUTH DAKOTA,1.0745239
2008-04-02,SOUTH DAKOTA,0.300881
2008-04-03,SOUTH DAKOTA,0.8244025
2008-04-04,SOUTH DAKOTA,0.01907836
2008-04-05,SOUTH DAKOTA,0.15756734
2008-04-06,SOUTH DAKOTA,7.920352
2008-04-07,SOUTH DAKOTA,1.7385113
2008-04-08,SOUTH DAKOTA,0.059930615
2008-04-09,SOUTH DAKOTA,0.23307262
2008-04-10,SOUTH DAKOTA,13.278278
2008-04-11,SOUTH DAKOTA,12.71994
2008-04-12,SOUTH DAKOTA,0.7740075
2008-04-13,SOUTH DAKOTA,0.011034046
2008-04-14,SOUTH DAKOTA,0.0008583069
2008-04-15,SOUTH DAKOTA,0.0013027837
2008-04-16,SOUTH DAKOTA,0.5215388
2008-04-17,SOUTH DAKOTA,0.32941544
2008-04-18,SOUTH DAKOTA,0.08947944
2008-04-19,SOUTH DAKOTA,0.0010621761
2008-04-20,SOUTH DAKOTA,0.005683061
2008-04-21,SOUTH DAKOTA,3.7665508
2008-04-22,SOUTH DAKOTA,0.032834776
2008-04-23,SOUTH DAKOTA,0.16156255
2008-04-24,SOUTH DAKOTA,11.698288
2008-04-25,SOUTH DAKOTA,18.796513
2008-04-26,SOUTH DAKOTA,3.6349437
2008-04-27,SOUTH DAKOTA,0.4430282
2008-04-28,SOUTH DAKOTA,0.018344289
2008-04-29,SOUTH DAKOTA,0.002146488
2008-04-30,SOUTH DAKOTA,0.050532073
2008-05-01,SOUTH DAKOTA,4.673836
2008-05-02,SOUTH DAKOTA,13.5121975
2008-05-03,SOUTH DAKOTA,0.45991495
2008-05-04,SOUTH DAKOTA,0.008133295
2008-05-05,SOUTH DAKOTA,0.014072455
2008-05-06,SOUTH DAKOTA,6.01602
2008-05-07,SOUTH DAKOTA,2.8112516
2008-05-08,SOUTH DAKOTA,6.2232423
2008-05-09,SOUTH DAKOTA,3.710952
2008-05-10,SOUTH DAKOTA,15.9018
2008-05-11,SOUTH DAKOTA,0.12805419
2008-05-12,SOUTH DAKOTA,0.22184382
2008-05-13,SOUTH DAKOTA,2.6531754
2008-05-14,SOUTH DAKOTA,0.15621358
2008-05-15,SOUTH DAKOTA,1.654387
2008-05-16,SOUTH DAKOTA,0.39668283
2008-05-17,SOUTH DAKOTA,0.00045166354
2008-05-18,SOUTH DAKOTA,0.0025874781
2008-05-19,SOUTH DAKOTA,1.4502748
2008-05-20,SOUTH DAKOTA,0.0054697287
2008-05-21,SOUTH DAKOTA,0.024903828
2008-05-22,SOUTH DAKOTA,2.045084
2008-05-23,SOUTH DAKOTA,4.3120337
2008-05-24,SOUTH DAKOTA,15.457125
2008-05-25,SOUTH DAKOTA,4.901739
2008-05-26,SOUTH DAKOTA,0.013285775
2008-05-27,SOUTH DAKOTA,2.5332599
2008-05-28,SOUTH DAKOTA,1.4605004
2008-05-29,SOUTH DAKOTA,24.232159
2008-05-30,SOUTH DAKOTA,1.7437829
2008-05-31,SOUTH DAKOTA,0.6920867
2008-06-01,SOUTH DAKOTA,0.08663696
2008-06-02,SOUTH DAKOTA,5.336561
2008-06-03,SOUTH DAKOTA,15.404643
2008-06-04,SOUTH DAKOTA,7.849669
2008-06-05,SOUTH DAKOTA,40.247482
2008-06-06,SOUTH DAKOTA,15.206024
2008-06-07,SOUTH DAKOTA,0.5300031
2008-06-08,SOUTH DAKOTA,2.8932023
2008-06-09,SOUTH DAKOTA,1.0591574
2008-06-10,SOUTH DAKOTA,0.06913853
2008-06-11,SOUTH DAKOTA,17.299868
2008-06-12,SOUTH DAKOTA,1.1126567
2008-06-13,SOUTH DAKOTA,0.65464514
2008-06-14,SOUTH DAKOTA,0.5532733
2008-06-15,SOUTH DAKOTA,0.18736166
2008-06-16,SOUTH DAKOTA,0.07048666
2008-06-17,SOUTH DAKOTA,0.5484356
2008-06-18,SOUTH DAKOTA,0.30867
2008-06-19,SOUTH DAKOTA,0.5755806
2008-06-20,SOUTH DAKOTA,2.1914206
2008-06-21,SOUTH DAKOTA,0.64282525
2008-06-22,SOUTH DAKOTA,0.036378082
2008-06-23,SOUTH DAKOTA,0.51548207
2008-06-24,SOUTH DAKOTA,0.39904368
2008-06-25,SOUTH DAKOTA,1.6726078
2008-06-26,SOUTH DAKOTA,5.6292224
2008-06-27,SOUTH DAKOTA,18.795464
2008-06-28,SOUTH DAKOTA,2.1346202
2008-06-29,SOUTH DAKOTA,0.2875038
2008-06-30,SOUTH DAKOTA,0.0008583069
2008-07-01,SOUTH DAKOTA,0.04998466
2008-07-02,SOUTH DAKOTA,0.36668706
2008-07-03,SOUTH DAKOTA,0.03377499
2008-07-04,SOUTH DAKOTA,0.018406477
2008-07-05,SOUTH DAKOTA,0.016552411
2008-07-06,SOUTH DAKOTA,1.8467176
2008-07-07,SOUTH DAKOTA,9.267186
2008-07-08,SOUTH DAKOTA,0.072983645
2008-07-09,SOUTH DAKOTA,0.14124158
2008-07-10,SOUTH DAKOTA,1.1678965
2008-07-11,SOUTH DAKOTA,0.038286198
2008-07-12,SOUTH DAKOTA,0.00954085
2008-07-13,SOUTH DAKOTA,0.0008466842
2008-07-14,SOUTH DAKOTA,0.012022821
2008-07-15,SOUTH DAKOTA,0.5883246
2008-07-16,SOUTH DAKOTA,0.63566893
2008-07-17,SOUTH DAKOTA,13.282615
2008-07-18,SOUTH DAKOTA,0.9985812
2008-07-19,SOUTH DAKOTA,11.74181
2008-07-20,SOUTH DAKOTA,0.26337987
2008-07-21,SOUTH DAKOTA,1.5982807
2008-07-22,SOUTH DAKOTA,0.0060767136
2008-07-23,SOUTH DAKOTA,3.0359156
2008-07-24,SOUTH DAKOTA,5.2318883
2008-07-25,SOUTH DAKOTA,5.724766
2008-07-26,SOUTH DAKOTA,2.9320295
2008-07-27,SOUTH DAKOTA,14.186919
2008-07-28,SOUTH DAKOTA,0.7855038
2008-07-29,SOUTH DAKOTA,5.321055
2008-07-30,SOUTH DAKOTA,0.47183284
2008-07-31,SOUTH DAKOTA,5.1571417
2008-08-01,SOUTH DAKOTA,0.0033975656
2008-08-02,SOUTH DAKOTA,0.027255736
2008-08-03,SOUTH DAKOTA,0.12213178
2008-08-04,SOUTH DAKOTA,1.0557982
2008-08-05,SOUTH DAKOTA,0.098450735
2008-08-06,SOUTH DAKOTA,10.272882
2008-08-07,SOUTH DAKOTA,0.01181664
2008-08-08,SOUTH DAKOTA,0.0910798
2008-08-09,SOUTH DAKOTA,1.3330749
2008-08-10,SOUTH DAKOTA,0.4104998
2008-08-11,SOUTH DAKOTA,6.131447
2008-08-12,SOUTH DAKOTA,6.437859
2008-08-13,SOUTH DAKOTA,0.81606096
2008-08-14,SOUTH DAKOTA,2.8661604
2008-08-15,SOUTH DAKOTA,1.437132
2008-08-16,SOUTH DAKOTA,0.24725895
2008-08-17,SOUTH DAKOTA,0.00049222156
2008-08-18,SOUTH DAKOTA,0.02010795
2008-08-19,SOUTH DAKOTA,0.008215251
2008-08-20,SOUTH DAKOTA,0.0015845572
2008-08-21,SOUTH DAKOTA,0.017460315
2008-08-22,SOUTH DAKOTA,0.00412792
2008-08-23,SOUTH DAKOTA,0.0017171776
2008-08-24,SOUTH DAKOTA,0.0045054266
2008-08-25,SOUTH DAKOTA,0.025140543
2008-08-26,SOUTH DAKOTA,0.03316928
2008-08-27,SOUTH DAKOTA,5.4952602
2008-08-28,SOUTH DAKOTA,1.4689503
2008-08-29,SOUTH DAKOTA,8.256049e-06
2008-08-30,SOUTH DAKOTA,0.0050913645
2008-08-31,SOUTH DAKOTA,0.03663434
2008-09-01,SOUTH DAKOTA,2.397363
2008-09-02,SOUTH DAKOTA,12.34186
2008-09-03,SOUTH DAKOTA,0.00049379404
2008-09-04,SOUTH DAKOTA,0.50075334
2008-09-05,SOUTH DAKOTA,0.3533656
2008-09-06,SOUTH DAKOTA,2.002929
2008-09-07,SOUTH DAKOTA,0.45675305
2008-09-08,SOUTH DAKOTA,1.5278996
2008-09-09,SOUTH DAKOTA,0.01241154
2008-09-10,SOUTH DAKOTA,0.4898122
2008-09-11,SOUTH DAKOTA,8.3906145
2008-09-12,SOUTH DAKOTA,0.034255233
2008-09-13,SOUTH DAKOTA,5.9967933
2008-09-14,SOUTH DAKOTA,2.1840565
2008-09-15,SOUTH DAKOTA,0.0004351138
2008-09-16,SOUTH DAKOTA,0.00044107437
2008-09-17,SOUTH DAKOTA,0.0012934208
2008-09-18,SOUTH DAKOTA,0.0036619203
2008-09-19,SOUTH DAKOTA,9.371622e-05
2008-09-20,SOUTH DAKOTA,0.07075392
2008-09-21,SOUTH DAKOTA,1.1605204
2008-09-22,SOUTH DAKOTA,4.251489
2008-09-23,SOUTH DAKOTA,5.97895
2008-09-24,SOUTH DAKOTA,0.011040793
2008-09-25,SOUTH DAKOTA,0.5310228
2008-09-26,SOUTH DAKOTA,0.009139608
2008-09-27,SOUTH DAKOTA,0.02869819
2008-09-28,SOUTH DAKOTA,4.375187
2008-09-29,SOUTH DAKOTA,3.0969481
2008-09-30,SOUTH DAKOTA,0.0
2008-10-01,SOUTH DAKOTA,0.00089664717
2008-10-02,SOUTH DAKOTA,0.0004351138
2008-10-03,SOUTH DAKOTA,0.0023755906
2008-10-04,SOUTH DAKOTA,0.061910763
2008-10-05,SOUTH DAKOTA,4.806806
2008-10-06,SOUTH DAKOTA,14.666029
2008-10-07,SOUTH DAKOTA,11.299667
2008-10-08,SOUTH DAKOTA,0.032854572
2008-10-09,SOUTH DAKOTA,1.5235934
2008-10-10,SOUTH DAKOTA,10.828843
2008-10-11,SOUTH DAKOTA,3.4329429
2008-10-12,SOUTH DAKOTA,14.679504
2008-10-13,SOUTH DAKOTA,8.456155
2008-10-14,SOUTH DAKOTA,0.073714636
2008-10-15,SOUTH DAKOTA,0.07336592
2008-10-16,SOUTH DAKOTA,0.01791043
2008-10-17,SOUTH DAKOTA,0.88435215
2008-10-18,SOUTH DAKOTA,0.0
2008-10-19,SOUTH DAKOTA,0.20143828
2008-10-20,SOUTH DAKOTA,0.48673958
2008-10-21,SOUTH DAKOTA,7.02494
2008-10-22,SOUTH DAKOTA,23.882566
2008-10-23,SOUTH DAKOTA,6.5984254
2008-10-24,SOUTH DAKOTA,2.6870387
2008-10-25,SOUTH DAKOTA,0.35462663
2008-10-26,SOUTH DAKOTA,0.08778969
2008-10-27,SOUTH DAKOTA,2.8251796e-05
2008-10-28,SOUTH DAKOTA,0.0012874601
2008-10-29,SOUTH DAKOTA,0.00046350667
2008-10-30,SOUTH DAKOTA,0.0017802395
2008-10-31,SOUTH DAKOTA,0.00085234625
2008-11-01,SOUTH DAKOTA,0.0018242048
2008-11-02,SOUTH DAKOTA,0.05989902
2008-11-03,SOUTH DAKOTA,0.0009286041
2008-11-04,SOUTH DAKOTA,0.10888029
2008-11-05,SOUTH DAKOTA,4.7850485
2008-11-06,SOUTH DAKOTA,9.182746
2008-11-07,SOUTH DAKOTA,9.582889
2008-11-08,SOUTH DAKOTA,0.56601995
2008-11-09,SOUTH DAKOTA,0.01620715
2008-11-10,SOUTH DAKOTA,0.0024616115
2008-11-11,SOUTH DAKOTA,3.5108576
2008-11-12,SOUTH DAKOTA,0.10799932
2008-11-13,SOUTH DAKOTA,3.3076582
2008-11-14,SOUTH DAKOTA,3.1379876
2008-11-15,SOUTH DAKOTA,0.14089294
2008-11-16,SOUTH DAKOTA,0.06837597
2008-11-17,SOUTH DAKOTA,0.08153731
2008-11-18,SOUTH DAKOTA,0.001157884
2008-11-19,SOUTH DAKOTA,0.0031481117
2008-11-20,SOUTH DAKOTA,0.19039954
2008-11-21,SOUTH DAKOTA,0.6612463
2008-11-22,SOUTH DAKOTA,2.7254956
2008-11-23,SOUTH DAKOTA,0.059273817
2008-11-24,SOUTH DAKOTA,0.0012570136
2008-11-25,SOUTH DAKOTA,4.027341e-08
2008-11-26,SOUTH DAKOTA,0.0012993813
2008-11-27,SOUTH DAKOTA,0.0021666165
2008-11-28,SOUTH DAKOTA,0.0015108166
2008-11-29,SOUTH DAKOTA,0.012227652
2008-11-30,SOUTH DAKOTA,1.5312269
2008-12-01,SOUTH DAKOTA,0.12210621
2008-12-02,SOUTH DAKOTA,0.23730947
2008-12-03,SOUTH DAKOTA,3.3683934
2008-12-04,SOUTH DAKOTA,0.3825225
2008-12-05,SOUTH DAKOTA,0.21173318
2008-12-06,SOUTH DAKOTA,0.14149196
2008-12-07,SOUTH DAKOTA,1.138584
2008-12-08,SOUTH DAKOTA,4.5260005
2008-12-09,SOUTH DAKOTA,3.3595455
2008-12-10,SOUTH DAKOTA,0.050593186
2008-12-11,SOUTH DAKOTA,0.48016956
2008-12-12,SOUTH DAKOTA,0.05593074
2008-12-13,SOUTH DAKOTA,0.25438398
2008-12-14,SOUTH DAKOTA,10.240357
2008-12-15,SOUTH DAKOTA,0.7580872
2008-12-16,SOUTH DAKOTA,0.743397
2008-12-17,SOUTH DAKOTA,0.02207043
2008-12-18,SOUTH DAKOTA,0.15787293
2008-12-19,SOUTH DAKOTA,3.1473799
2008-12-20,SOUTH DAKOTA,4.4362316
2008-12-21,SOUTH DAKOTA,0.069714375
2008-12-22,SOUTH DAKOTA,0.011355551
2008-12-23,SOUTH DAKOTA,2.1832438
2008-12-24,SOUTH DAKOTA,0.13106488
2008-12-25,SOUTH DAKOTA,0.014342147
2008-12-26,SOUTH DAKOTA,0.2263282
2008-12-27,SOUTH DAKOTA,0.35938954
2008-12-28,SOUTH DAKOTA,0.00034614996
2008-12-29,SOUTH DAKOTA,0.14201015
2008-12-30,SOUTH DAKOTA,1.3078513
2008-12-31,SOUTH DAKOTA,0.011128006
2009-01-01,SOUTH DAKOTA,0.104174815
2009-01-02,SOUTH DAKOTA,0.16956383
2009-01-03,SOUTH DAKOTA,3.25452
2009-01-04,SOUTH DAKOTA,0.024569403
2009-01-05,SOUTH DAKOTA,1.2082023e-07
2009-01-06,SOUTH DAKOTA,0.0069515165
2009-01-07,SOUTH DAKOTA,0.30681866
2009-01-08,SOUTH DAKOTA,0.42027596
2009-01-09,SOUTH DAKOTA,3.196946
2009-01-10,SOUTH DAKOTA,0.80307937
2009-01-11,SOUTH DAKOTA,0.23937027
2009-01-12,SOUTH DAKOTA,3.6650338
2009-01-13,SOUTH DAKOTA,2.6161594
2009-01-14,SOUTH DAKOTA,1.3686404
2009-01-15,SOUTH DAKOTA,0.0075725485
2009-01-16,SOUTH DAKOTA,0.19734192
2009-01-17,SOUTH DAKOTA,0.044015955
2009-01-18,SOUTH DAKOTA,0.11803327
2009-01-19,SOUTH DAKOTA,0.13016431
2009-01-20,SOUTH DAKOTA,0.11386665
2009-01-21,SOUTH DAKOTA,0.00086969207
2009-01-22,SOUTH DAKOTA,0.0008841422
2009-01-23,SOUTH DAKOTA,0.17855518
2009-01-24,SOUTH DAKOTA,0.022285534
2009-01-25,SOUTH DAKOTA,0.5529944
2009-01-26,SOUTH DAKOTA,0.9898276
2009-01-27,SOUTH DAKOTA,0.13218357
2009-01-28,SOUTH DAKOTA,0.26445746
2009-01-29,SOUTH DAKOTA,0.31536046
2009-01-30,SOUTH DAKOTA,0.6492896
2009-01-31,SOUTH DAKOTA,0.0014421102
2009-02-01,SOUTH DAKOTA,0.021347646
2009-02-02,SOUTH DAKOTA,0.046759725
2009-02-03,SOUTH DAKOTA,0.060391277
2009-02-04,SOUTH DAKOTA,0.0024004562
2009-02-05,SOUTH DAKOTA,0.0012814996
2009-02-06,SOUTH DAKOTA,0.0011219366
2009-02-07,SOUTH DAKOTA,0.038500614
2009-02-08,SOUTH DAKOTA,0.061753117
2009-02-09,SOUTH DAKOTA,7.1817436
2009-02-10,SOUTH DAKOTA,4.44283
2009-02-11,SOUTH DAKOTA,0.09724227
2009-02-12,SOUTH DAKOTA,0.0901045
2009-02-13,SOUTH DAKOTA,0.07131095
2009-02-14,SOUTH DAKOTA,0.025675852
2009-02-15,SOUTH DAKOTA,0.033449706
2009-02-16,SOUTH DAKOTA,0.00036999182
2009-02-17,SOUTH DAKOTA,0.025528897
2009-02-18,SOUTH DAKOTA,0.32145414
2009-02-19,SOUTH DAKOTA,0.0052593043
2009-02-20,SOUTH DAKOTA,1.5076325
2009-02-21,SOUTH DAKOTA,0.27185324
2009-02-22,SOUTH DAKOTA,0.0083095515
2009-02-23,SOUTH DAKOTA,0.012911393
2009-02-24,SOUTH DAKOTA,0.02569774
2009-02-25,SOUTH DAKOTA,0.27849206
2009-02-26,SOUTH DAKOTA,12.903942
2009-02-27,SOUTH DAKOTA,2.2739587
2009-02-28,SOUTH DAKOTA,1.3365043
2009-03-01,SOUTH DAKOTA,0.0086574545
2009-03-02,SOUTH DAKOTA,0.0017388888
2009-03-03,SOUTH DAKOTA,0.17596205
2009-03-04,SOUTH DAKOTA,0.079469904
2009-03-05,SOUTH DAKOTA,0.28372684
2009-03-06,SOUTH DAKOTA,0.16770896
2009-03-07,SOUTH DAKOTA,0.06310456
2009-03-08,SOUTH DAKOTA,1.5488508
2009-03-09,SOUTH DAKOTA,0.58668774
2009-03-10,SOUTH DAKOTA,4.4362946
2009-03-11,SOUTH DAKOTA,0.15656582
2009-03-12,SOUTH DAKOTA,0.0009093735
2009-03-13,SOUTH DAKOTA,0.0015355647
2009-03-14,SOUTH DAKOTA,0.0012817585
2009-03-15,SOUTH DAKOTA,0.00085234625
2009-03-16,SOUTH DAKOTA,0.0010893957
2009-03-17,SOUTH DAKOTA,0.0055601653
2009-03-18,SOUTH DAKOTA,0.24339868
2009-03-19,SOUTH DAKOTA,0.034941602
2009-03-20,SOUTH DAKOTA,0.5268483
2009-03-21,SOUTH DAKOTA,0.0033973842
2009-03-22,SOUTH DAKOTA,7.0712376
2009-03-23,SOUTH DAKOTA,22.311115
2009-03-24,SOUTH DAKOTA,7.661883
2009-03-25,SOUTH DAKOTA,0.88932407
2009-03-26,SOUTH DAKOTA,0.11625453
2009-03-27,SOUTH DAKOTA,0.039075274
2009-03-28,SOUTH DAKOTA,0.0017918365
2009-03-29,SOUTH DAKOTA,0.19628707
2009-03-30,SOUTH DAKOTA,2.9165316
2009-03-31,SOUTH DAKOTA,21.494411
2009-04-01,SOUTH DAKOTA,0.8781514
2009-04-02,SOUTH DAKOTA,0.0036904635
2009-04-03,SOUTH DAKOTA,0.035194427
2009-04-04,SOUTH DAKOTA,5.4117556
2009-04-05,SOUTH DAKOTA,4.8763313
2009-04-06,SOUTH DAKOTA,0.12472598
2009-04-07,SOUTH DAKOTA,0.0010295492
2009-04-08,SOUTH DAKOTA,0.00043757047
2009-04-09,SOUTH DAKOTA,0.08313529
2009-04-10,SOUTH DAKOTA,0.0031974064
2009-04-11,SOUTH DAKOTA,0.0008583069
2009-04-12,SOUTH DAKOTA,0.81229454
2009-04-13,SOUTH DAKOTA,0.42366284
2009-04-14,SOUTH DAKOTA,0.0010070364
2009-04-15,SOUTH DAKOTA,0.83963114
2009-04-16,SOUTH DAKOTA,2.3950949
2009-04-17,SOUTH DAKOTA,0.20358592
2009-04-18,SOUTH DAKOTA,3.63916
2009-04-19,SOUTH DAKOTA,2.0590844
2009-04-20,SOUTH DAKOTA,0.012946028
2009-04-21,SOUTH DAKOTA,0.15721355
2009-04-22,SOUTH DAKOTA,0.23179816
2009-04-23,SOUTH DAKOTA,0.0043771556
2009-04-24,SOUTH DAKOTA,0.6285342
2009-04-25,SOUTH DAKOTA,2.1623983
2009-04-26,SOUTH DAKOTA,9.213367
2009-04-27,SOUTH DAKOTA,0.19386753
2009-04-28,SOUTH DAKOTA,0.030772308
2009-04-29,SOUTH DAKOTA,11.803738
2009-04-30,SOUTH DAKOTA,1.3506734
2009-05-01,SOUTH DAKOTA,0.13725907
2009-05-02,SOUTH DAKOTA,0.021160113
2009-05-03,SOUTH DAKOTA,0.0017185598
2009-05-04,SOUTH DAKOTA,1.1575338
2009-05-05,SOUTH DAKOTA,2.3397717
2009-05-06,SOUTH DAKOTA,0.9800542
2009-05-07,SOUTH DAKOTA,0.8124096
2009-05-08,SOUTH DAKOTA,10.040635
2009-05-09,SOUTH DAKOTA,3.7672093
2009-05-10,SOUTH DAKOTA,0.0408552
2009-05-11,SOUTH DAKOTA,0.14588682
2009-05-12,SOUTH DAKOTA,1.4059023
2009-05-13,SOUTH DAKOTA,2.4166508
2009-05-14,SOUTH DAKOTA,0.06413096
2009-05-15,SOUTH DAKOTA,0.41320002
2009-05-16,SOUTH DAKOTA,0.0025932933
2009-05-17,SOUTH DAKOTA,0.6421389
2009-05-18,SOUTH DAKOTA,0.0044546416
2009-05-19,SOUTH DAKOTA,0.03226323
2009-05-20,SOUTH DAKOTA,0.14757799
2009-05-21,SOUTH DAKOTA,3.3725612
2009-05-22,SOUTH DAKOTA,3.3899922
2009-05-23,SOUTH DAKOTA,3.5629082
2009-05-24,SOUTH DAKOTA,1.3754127
2009-05-25,SOUTH DAKOTA,7.0673447
2009-05-26,SOUTH DAKOTA,4.1124935
2009-05-27,SOUTH DAKOTA,0.11323757
2009-05-28,SOUTH DAKOTA,0.06743794
2009-05-29,SOUTH DAKOTA,0.19480714
2009-05-30,SOUTH DAKOTA,0.34026527
2009-05-31,SOUTH DAKOTA,1.7225108
2009-06-01,SOUTH DAKOTA,1.0403348
2009-06-02,SOUTH DAKOTA,0.0133808
2009-06-03,SOUTH DAKOTA,0.19674817
2009-06-04,SOUTH DAKOTA,0.053469084
2009-06-05,SOUTH DAKOTA,0.005471082
2009-06-06,SOUTH DAKOTA,13.913784
2009-06-07,SOUTH DAKOTA,3.8100536
2009-06-08,SOUTH DAKOTA,9.337092
2009-06-09,SOUTH DAKOTA,6.268783
2009-06-10,SOUTH DAKOTA,1.6478186
2009-06-11,SOUTH DAKOTA,1.4689999
2009-06-12,SOUTH DAKOTA,4.0794826
2009-06-13,SOUTH DAKOTA,0.062038124
2009-06-14,SOUTH DAKOTA,4.5563636
2009-06-15,SOUTH DAKOTA,1.7416527
2009-06-16,SOUTH DAKOTA,9.12467
2009-06-17,SOUTH DAKOTA,3.3016548
2009-06-18,SOUTH DAKOTA,8.298563
2009-06-19,SOUTH DAKOTA,1.3278544
2009-06-20,SOUTH DAKOTA,0.0088652205
2009-06-21,SOUTH DAKOTA,10.3103
2009-06-22,SOUTH DAKOTA,0.0333807
2009-06-23,SOUTH DAKOTA,2.4405293
2009-06-24,SOUTH DAKOTA,13.918953
2009-06-25,SOUTH DAKOTA,4.874865
2009-06-26,SOUTH DAKOTA,2.0207605
2009-06-27,SOUTH DAKOTA,17.281132
2009-06-28,SOUTH DAKOTA,0.006436375
2009-06-29,SOUTH DAKOTA,0.027083829
2009-06-30,SOUTH DAKOTA,0.016853897
2009-07-01,SOUTH DAKOTA,0.064353146
2009-07-02,SOUTH DAKOTA,0.2431538
2009-07-03,SOUTH DAKOTA,9.590138
2009-07-04,SOUTH DAKOTA,12.784853
2009-07-05,SOUTH DAKOTA,0.5849229
2009-07-06,SOUTH DAKOTA,0.43497628
2009-07-07,SOUTH DAKOTA,9.382466
2009-07-08,SOUTH DAKOTA,5.549377
2009-07-09,SOUTH DAKOTA,12.151968
2009-07-10,SOUTH DAKOTA,2.0958936
2009-07-11,SOUTH DAKOTA,0.2279335
